sku,national_inv,lead_time,in_transit_qty,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,went_on_backorder
1113285,5,3,0,0,0,0.94,0.91,0,No
1113286,4,4,0,2,0,0.77,0.8,0,No
1113287,21,2,0,0,0,0.49,0.45,0,No
1113288,10,12,0,1,0,0.63,0.63,0,No
1113289,71,2,0,10,0,0.91,0.82,0,No
1113290,50,2,0,1,0,0.37,0.46,0,No
1113291,804,4,0,0,0,0.77,0.8,0,No
1113292,885,8,1298,1029,120,0.77,0.82,0,No
1113294,22,2,3,0,0,1,0.99,0,No
1113295,2,12,0,0,0,0.82,0.79,0,No
1113296,3,8,0,0,0,0,0,0,No
1113297,3482,8,0,0,0,0.89,0.54,0,No
1113298,0,2,0,0,0,0.5,0.6,0,No
1113299,5,10,0,0,0,0.89,0.9,0,No
1113300,5,9,0,0,0,0.91,0.74,0,No
1113301,3,9,0,0,0,0.69,0.68,0,No
1113302,5,9,0,0,0,0.69,0.68,0,No
1113303,10,2,0,0,0,0.75,0.7,0,No
1113304,0,2,0,0,0,0.27,0.13,0,No
1113305,6,2,0,0,0,0.98,0.97,0,No
1113306,35,2,0,0,0,0.94,0.87,0,No
1113307,2,8,0,1,0,0.96,0.97,0,No
1113308,368,8,222,192,0,0.93,0.93,0,No
1113309,18,8,0,1,0,0.98,0.89,0,No
1113310,48,8,0,10,0,0.97,0.99,0,No
1113311,13,8,0,1,0,0.5,0.5,0,No
1113312,2858,8,54,153,0,0.96,0.93,0,No
1113313,62,8,24,33,0,0.99,0.99,0,No
1113314,120,52,0,2,0,0.96,0.94,0,No
1113315,294,4,49,56,0,0.77,0.8,0,No
1113316,250,8,47,96,0,0.95,0.91,0,No
1113317,74,2,22,38,0,0.99,0.9,0,No
1113318,133,8,35,80,0,0.99,0.93,0,No
1113319,20,8,20,35,0,0.93,0.96,0,No
1113320,315,8,11,148,0,0.92,0.76,20,No
1113321,473,12,20,58,0,0.73,0.88,0,No
1113322,5,4,0,0,0,0.77,0.8,0,No
1113323,1,8,0,0,0,0.84,0.9,0,No
1113324,8,0,0,1,0,0,0,0,No
1113325,5,12,0,0,0,0.77,0.78,0,No
1113326,157,8,0,5,0,0.95,0.99,0,No
1113327,1,2,1,0,0,1,0.99,0,No
1113328,5,8,0,1,0,1,0.99,0,No
1113329,3,8,0,0,0,0.78,0.82,0,No
1113330,5,52,0,0,0,0,0.48,0,No
1113331,2,8,0,1,0,0.74,0.76,0,No
1113332,170,12,0,0,0,0.82,0.79,0,No
1113333,65,12,24,52,0,0.98,0.98,0,No
1113334,117,5,39,44,0,0.69,0.68,0,No
1113335,336,8,49,218,0,1,0.99,0,No
1113336,61,8,0,16,0,1,0.5,0,No
1113337,13,8,0,0,0,0.92,0.75,0,No
1113338,638,8,8,81,0,0.99,0.98,0,No
1113339,7,8,0,4,0,0.78,0.92,0,No
1113340,1,12,0,0,0,0.82,0.79,0,No
1113341,6,9,0,0,0,0.94,0.91,0,No
1113342,207,12,0,32,0,0.89,0.71,0,No
1113343,1,4,4,0,0,0.34,0.41,0,No
1113345,2,2,0,2,0,0.8,0.66,0,No
1113346,67,2,80,1,0,0.85,0.51,0,No
1113347,16092,8,0,25,0,1,1,0,No
1113348,11,2,0,0,0,0.66,0.6,0,No
1113349,37,30,0,0,0,0.79,0.86,0,No
1113350,236,8,0,2,0,1,1,0,No
1113351,30,8,0,2,0,0.94,0.91,0,No
1113352,3,2,0,0,0,1,1,0,No
1113353,375,12,140,186,0,0.93,0.94,0,No
1113354,126,8,5,190,0,0.99,0.97,0,No
1113355,4,6,13,0,0,0.82,0.79,0,No
1113356,15,2,0,1,0,0.98,0.94,0,No
1113358,322,8,3,31,0,0.93,0.9,0,No
1113359,169,8,3,248,0,1,1,0,No
1113360,15,12,15,1,0,0.63,0.63,0,No
1113361,5,2,0,1,0,0.25,0.31,0,No
1113362,498,8,279,452,0,1,1,0,No
1113363,4,8,2,0,0,0.84,0.78,0,No
1113364,168,2,213,144,0,0.94,0.95,0,No
1113365,86,3,16,19,0,0.99,0.99,0,No
1113366,2,8,0,1,0,0.99,0.99,0,Yes
1113367,113,2,0,2,0,0.97,0.98,0,No
1113368,102,12,0,0,0,0.62,0.73,0,No
1113369,14,8,0,0,0,1,0.96,0,No
1113370,86,2,7,27,0,0.92,0.91,0,No
1113371,56,8,17,46,0,1,0.94,0,No
1113372,14,8,0,0,0,0.19,0.16,0,No
1113373,41,8,0,99,0,0.79,0.89,0,No
1113374,90,3,0,0,0,0.69,0.68,0,No
1113375,529,4,0,959,540,0.84,0.62,0,No
1113376,4970,12,0,1,0,0.96,0.86,0,No
1113377,30,8,0,6,0,0.99,0.91,0,No
1113378,94,8,0,1,0,0.95,0.97,0,No
1113379,11,4,0,0,0,0.77,0.8,0,No
1113380,37,12,0,12,0,-99,0,0,No
1113382,9387,8,27430,3089,0,-99,-99,0,No
1113383,18,8,0,0,0,0.93,0.95,0,No
1113384,7,10,0,0,0,0.85,0.88,0,No
1113385,79,8,0,0,0,0.99,0.96,0,No
1113386,141,8,0,0,0,0.89,0.95,0,No
1113387,37,8,0,0,0,0,0.33,0,No
1113388,3,8,0,0,0,0.48,0.39,0,No
1113389,9,9,0,0,0,0.91,0.74,0,No
1113390,27,8,0,1,0,0.99,0.94,0,No
1113391,9,2,0,1,0,1,0.99,0,No
1113392,54,14,0,4,0,0.99,0.99,0,No
1113393,26,4,0,0,0,0.79,0.66,0,No
1113394,85,52,0,1,0,0.88,0.89,0,No
1113395,4554,8,0,2,0,1,1,0,No
1113396,100,8,1,18,0,0.82,0.91,0,No
1113397,3,12,0,1,2,0.63,0.63,0,No
1113398,60,8,0,19,0,0.98,0.97,0,No
1113399,20,12,0,1,0,0.63,0.63,0,No
1113400,4,12,0,0,0,0.62,0.73,0,No
1113401,5,2,0,0,0,0.56,0.56,0,No
1113402,70,4,0,0,0,0.77,0.8,0,No
1113403,4,8,0,2,0,0.79,0.78,0,No
1113404,17,8,0,0,0,0.99,0.99,0,No
1113405,1001,8,1152,519,600,0.05,0.05,0,No
1113406,35,9,0,0,0,1,1,0,No
1113407,77,8,24,36,0,0.81,0.89,0,No
1113408,5,4,0,0,0,0.91,0.92,0,No
1113409,26,12,0,0,0,0.98,0.98,0,No
1113410,5,8,0,2,0,0.66,0.85,0,No
1113411,11,8,5,0,0,0.96,0.88,0,No
1113412,47,2,0,0,0,0.66,0.6,0,No
1113413,66,8,0,26,0,0.98,0.99,0,No
1113414,3,3,0,1,0,0.94,0.94,0,No
1113415,23,8,7,3,0,0.7,0.75,0,No
1113416,84,8,30,40,0,0.99,0.97,0,No
1113417,6,8,0,0,0,0.72,0.75,0,No
1113418,3,8,0,2,0,1,0.98,0,No
1113419,14,9,1,0,0,0.99,0.98,0,No
1113420,1319,8,0,6,0,1,0.98,0,No
1113421,2,13,0,0,0,0.78,0.82,0,No
1113422,8,12,0,0,0,1,0.99,0,No
1113423,16,12,0,0,0,0.62,0.73,0,No
1113424,21,9,0,2,0,0.85,0.83,0,No
1113425,29,4,20,0,0,0.77,0.8,0,No
1113426,18,8,0,0,0,0.61,0.62,0,No
1113427,115,4,0,0,0,0.77,0.8,0,No
1113428,127,8,0,60,0,0.99,0.97,0,No
1113429,4,8,0,6,0,0.82,0.87,0,No
1113430,425,8,20,99,0,0.82,0.91,0,No
1113431,3,8,1,1,0,0.9,0.94,0,No
1113432,49,2,437,280,0,1,0.97,3,No
1113433,3,8,1,1,0,0.89,0.9,0,No
1113434,21,8,0,0,0,0.07,0.02,0,No
1113435,15,8,6,16,0,0.75,0.74,0,No
1113436,3,8,0,3,0,0.7,0.75,0,No
1113437,170,52,0,0,0,0.98,0.9,0,No
1113438,18,4,0,0,0,0.77,0.8,0,No
1113439,129,2,14,101,0,0.98,0.98,0,No
1113440,66,8,11,35,0,0.95,0.97,0,No
1113441,17,8,0,1,0,0.77,0.72,0,No
1113442,5,8,0,1,0,0.91,0.91,0,No
1113443,4451,8,19,80,0,0.66,0.85,0,No
1113444,655,8,208,151,0,0.98,0.98,0,No
1113445,38,12,0,24,0,0.92,0.75,0,No
1113446,235,8,0,35,0,0.02,0.03,0,No
1113447,9,8,0,0,0,1,0.94,0,No
1113448,474,8,126,110,0,0.8,0.85,0,No
1113449,265,16,25,98,0,0.76,0.63,0,No
1113450,124,9,5,18,0,0.85,0.83,0,No
1113451,112,8,0,34,0,0.77,0.82,0,No
1113452,13,8,0,22,0,1,1,0,No
1113453,0,8,2,0,0,0.98,0.95,0,No
1113454,135,2,0,27,0,0.5,0.7,0,No
1113455,11,9,0,2,0,0.99,0.98,0,No
1113456,4,8,0,1,0,0.42,0.46,0,No
1113457,5,2,0,0,0,1,0.82,0,No
1113458,40,8,19,20,0,0.42,0.46,0,No
1113459,11,10,0,0,0,0.89,0.9,0,No
1113460,84,8,0,226,0,0.99,0.99,0,No
1113461,91,8,51,24,0,0.98,0.99,0,No
1113462,87,8,4,20,0,0.82,0.78,0,No
1113463,34,8,0,0,0,0.87,0.89,0,No
1113464,5,0,0,1,0,0,0,0,No
1113465,3,8,0,0,0,0.84,0.71,0,No
1113482,3,12,0,0,0,0.87,0.59,0,No
1113483,6,8,0,0,0,0.98,0.99,0,No
1113484,330,8,0,0,0,1,0.99,0,No
1113485,151,9,0,0,0,0.99,0.98,0,No
1113510,491,8,4,29,0,0.92,0.92,0,No
1113511,170,8,44,66,0,0.84,0.71,0,No
1113512,4707,2,0,35,0,-99,-99,0,No
1113513,589,4,0,54,0,0.97,0.91,0,No
1113514,5424,8,6,51,0,0.97,0.91,0,No
1113515,2412,12,0,0,0,-99,-99,0,No
1113516,252,4,0,3,0,0.77,0.8,0,No
1113517,728,8,25,195,0,0.97,0.91,0,No
1113518,2214,2,48,289,0,1,0.99,0,No
1113519,1500,8,0,1,0,1,1,0,No
1113521,1198,8,0,0,0,0,0.34,0,No
1113522,743,2,0,34,0,0,0.33,0,No
1113523,42,15,0,1,0,0.88,0.94,0,No
1113549,2,9,0,0,0,0.91,0.74,0,No
1113550,9,8,6,1,0,1,1,0,No
1113551,157,8,0,0,0,-99,0.71,0,No
1113552,418,5,0,6,0,1,0.67,0,No
1113554,284,8,0,0,0,0.97,0.98,0,No
1113555,11,8,1,1,0,1,1,0,No
1113556,128,8,0,16,0,0.58,0.8,0,No
1113557,5,4,0,0,0,0.77,0.8,0,No
1113558,290,2,102,128,0,0.96,0.97,0,No
1113559,46,8,0,1,0,1,0.99,0,No
1113560,13,4,0,2,0,0.77,0.8,0,No
1113561,34,2,65,63,0,0.99,0.98,56,No
1113562,17,12,0,10,0,0.69,0.68,0,No
1113563,7,8,0,0,0,1,0.95,0,No
1113564,573,2,22,55,0,0.99,0.98,0,No
1113565,13,2,0,0,0,0.8,0.6,0,No
1113566,24,2,0,8,0,0.94,0.96,1,No
1113567,29,2,0,1,0,0.96,0.89,0,No
1113568,0,3,4,1,0,0.99,0.92,0,No
1113569,284,2,4,204,0,0.97,0.93,0,No
1113570,72,2,0,5,0,0.5,0.33,0,No
1113571,10,2,0,1,0,1,1,0,No
1113572,2,8,0,0,0,0.95,0.96,0,No
1113573,0,4,0,0,0,0.22,0.11,0,No
1113574,12,8,0,0,0,0.98,0.98,0,No
1113575,4,8,0,1,0,-99,-99,0,No
1113576,3,2,0,0,0,0.99,0.9,0,No
1113577,43,2,0,0,0,0.85,0.81,0,No
1113578,1,8,0,0,0,0.99,0.81,0,No
1113579,111,9,6,36,0,0.91,0.74,0,No
1113580,8,2,0,0,0,0.75,0.68,0,No
1113581,50,2,0,3,0,0.95,0.85,0,No
1113582,0,2,0,0,2,0.6,0.43,0,No
1113583,60,8,0,2,0,0.62,0.78,0,No
1113584,178,6,280,109,0,0.82,0.79,1,No
1113585,612,14,11,38,0,0.64,0.67,0,No
1113586,127,2,47,70,0,1,0.99,0,No
1113587,6,9,0,0,0,0.91,0.74,0,No
1113588,18,8,0,0,0,1,0.97,0,No
1113589,88,2,0,0,0,0.82,0.62,0,No
1113590,15,2,23,19,0,0.93,0.92,1,No
1113591,31,8,0,0,0,0.82,0.9,0,No
1113592,290,8,0,25,0,1,1,0,No
1113593,2015,12,0,1,0,0.56,0.72,0,No
1113594,0,8,0,0,0,0.96,0.94,0,No
1113595,2,12,0,1,0,0.98,0.95,0,No
1113596,457,8,0,2,0,0.98,0.98,0,No
1113597,78,8,0,0,0,0.48,0.52,0,No
1113598,8,3,0,0,0,0.5,0.39,0,No
1113599,5000,52,0,0,0,0.96,0.86,0,No
1113600,35,8,0,0,0,0.99,0.81,0,No
1113601,3,8,0,0,0,0.97,0.94,0,No
1113602,12,12,0,0,0,0.79,0.86,0,No
1113603,1597,8,360,802,0,0.91,0.96,0,No
1113604,34,8,0,0,0,1,0.94,0,No
1113605,0,8,0,2,0,0.46,0.35,0,No
1113606,411,8,2,33,0,1,0.99,0,No
1113607,0,8,0,0,0,0.97,0.98,0,No
1113608,143,8,83,174,30,0.82,0.91,0,No
1113609,29,8,1,52,0,0.93,0.89,0,No
1113610,286,4,0,6,0,0.97,0.98,0,No
1113611,1,8,0,0,0,1,0.99,0,No
1113619,307,8,0,1,0,0,0,0,No
1113620,2,8,0,0,0,1,0.99,0,No
1113621,28,8,0,0,0,0.97,0.98,0,No
1113622,174,8,200,137,0,0.64,0.77,1,No
1113623,110,8,21,56,0,1,0.99,0,No
1113624,37,8,0,4,0,0.61,0.62,0,No
1113625,7,8,0,2,0,0.97,0.98,0,No
1113626,53,8,0,0,0,0.95,0.97,0,No
1113627,5,12,0,0,0,0.83,0.74,0,No
1113628,165,52,0,9,0,0.91,0.96,0,No
1113629,7,8,0,0,0,0.98,0.97,0,No
1113630,1768,12,0,2,0,0.82,0.79,0,No
1113631,0,8,0,3,6,0.39,0.57,0,No
1113632,12,8,0,0,0,0.76,0.88,0,No
1113639,212,8,10,62,0,0.9,0.95,0,No
1113640,87,8,22,32,0,0.99,0.93,0,No
1113641,321,52,0,1,0,0.96,0.96,0,No
1113642,55,8,0,2,0,0.96,0.96,0,No
1113643,2,8,0,0,0,0.96,0.96,0,No
1113644,163,8,1,18,0,0.94,0.79,0,No
1113645,94,8,0,1,0,0,0.5,0,No
1113646,140,8,0,32,0,1,1,0,No
1113649,18,52,0,0,0,0.81,0.77,0,No
1113650,23,8,0,0,0,0.6,0.6,0,No
1113651,0,8,0,0,0,0.77,0.78,0,Yes
1113652,9,8,0,0,0,1,0.99,0,No
1113653,9,8,0,3,0,0.92,0.93,0,No
1113654,468,8,2,46,0,0.92,0.93,0,No
1113655,0,4,0,0,0,0.97,0.98,0,No
1113656,3,12,0,3,0,0.98,0.99,0,No
1113657,1217,8,0,1,0,0.89,0.9,0,No
1113658,651,8,276,312,0,1,0.99,0,No
1113659,91,8,0,2,0,1,0.98,0,No
1113660,185,8,77,111,0,1,0.99,0,No
1113661,48,8,0,0,0,1,1,0,No
1113662,52,12,4,4,0,0.79,0.86,0,No
1113663,23,12,0,1,0,0.79,0.86,0,No
1113664,36,8,0,0,0,0.95,0.97,0,No
1113665,5,8,0,1,0,0.99,0.9,0,No
1113671,0,6,0,0,0,-99,-99,0,No
1113672,2,8,0,1,0,0.7,0.75,0,No
1113673,96,8,0,0,0,0.72,0.77,0,No
1113674,186,8,0,0,0,0.94,0.96,0,No
1113676,16,8,0,3,0,0.76,0.81,0,No
1113677,215,8,14,34,0,0.57,0.48,0,No
1113678,2,12,0,0,0,0.93,0.94,0,No
1113826,13,8,0,2,0,0.82,0.91,0,No
1113679,1708,2,795,699,0,0.99,0.99,0,No
1113680,17,9,0,4,0,0.5,0.39,0,No
1113681,2,8,0,0,0,0.78,0.82,0,No
1113682,14,8,0,1,0,0.97,0.95,0,No
1113683,1,12,0,0,0,0.82,0.79,0,No
1113684,5,8,0,0,0,0.87,0.87,0,No
1113685,17,9,0,4,0,1,0.99,0,No
1113686,14,8,9,2,0,0.99,0.97,0,No
1113687,27,12,0,2,0,1,0.99,0,No
1113688,12,52,0,0,0,0.98,0.98,0,No
1113689,10,9,0,0,0,0.69,0.68,0,No
1113690,2,8,0,0,0,0.48,0.53,0,No
1113691,38,8,1,0,0,0.91,0.96,0,No
1113692,140,8,0,0,0,0.98,0.79,0,No
1113693,26,8,0,1,0,0.74,0.76,0,No
1113695,3,8,3,1,0,0.99,0.99,0,No
1113696,5,8,0,2,0,0.9,0.93,0,No
1113697,95,52,0,3,0,0.91,0.96,0,No
1113698,3,8,0,1,0,0.46,0.35,0,No
1113699,89,8,5,40,0,0.99,0.91,0,No
1113700,4,12,0,0,0,0.82,0.79,0,No
1113701,30,8,0,0,0,0.89,0.9,0,No
1113702,27,8,0,5,0,1,0.99,0,No
1113703,7,14,0,1,0,0.3,0.38,0,No
1113704,4,8,0,0,0,0.76,0.81,0,No
1113705,27,8,0,1,0,0.15,0.34,0,No
1113706,39,8,0,9,0,0.99,0.99,0,No
1113707,1388,4,0,0,0,0.99,0.99,0,No
1113708,38,12,0,4,0,0.96,0.86,0,No
1113709,76,8,0,21,0,0.08,0.05,0,No
1113710,132,8,2,3,0,0.99,0.99,0,No
1113711,499,8,0,57,0,1,0.98,0,No
1113712,893,10,4,29,0,1,0.96,0,No
1113713,2,8,0,0,0,0.6,0.57,0,No
1113714,1239,8,0,55,0,0.94,0.88,0,No
1113715,15,8,0,3,0,0.64,0.55,0,No
1113727,97,12,0,0,0,0.96,0.86,0,No
1113728,3,8,0,1,0,-99,-99,0,No
1113729,13,8,0,1,0,0.92,0.95,0,No
1113730,4,8,0,1,0,0.17,0.34,0,No
1113731,75,9,0,0,0,0.99,0.98,0,No
1113732,2,8,0,0,0,0.78,0.82,0,No
1113733,2,8,0,0,0,0.78,0.82,0,No
1113734,122,8,0,2,0,0.99,0.85,0,No
1113735,11,9,0,1,0,0.94,0.91,0,No
1113736,45,2,74,51,0,0.79,0.83,0,No
1113737,17,2,0,4,10,0.79,0.83,0,No
1113738,10,8,0,1,0,0.74,0.76,0,No
1113739,41,2,0,1,0,0.79,0.83,0,No
1113740,59,14,0,45,0,0.64,0.67,0,No
1113741,9,8,0,0,0,1,0.99,0,No
1113742,8,8,0,2,0,0.82,0.87,0,No
1113743,1,9,0,0,0,0.92,0.77,0,No
1113744,35496,2,0,0,0,0.92,0.92,0,No
1113745,3,8,0,0,0,0.82,0.78,0,No
1113746,0,8,0,10,0,0.93,0.91,1,No
1113747,128,8,2,32,0,0.99,0.95,0,No
1113748,7,8,0,0,0,0.48,0.53,0,No
1113750,1622,12,292,375,0,0.89,0.71,0,No
1113751,37,8,5,15,0,0.88,0.7,0,No
1113752,39,12,0,0,0,0.73,0.69,0,No
1113753,79,8,0,0,0,0.98,0.96,0,No
1113754,28,8,4,31,0,0.86,0.88,0,No
1113756,7,8,1,0,0,0.99,0.99,0,No
1113757,1,8,0,3,0,0.82,0.87,0,No
1113758,21,8,0,0,0,1,1,0,No
1113759,1443,12,88,350,0,0.89,0.71,0,No
1113760,12,6,0,0,0,0.79,0.66,0,No
1113761,1282,14,162,409,0,0.88,0.94,0,No
1113762,11,8,0,3,0,0.59,0.77,0,No
1113764,4,8,0,1,0,0.79,0.78,0,No
1113765,128,12,1,43,0,0.98,0.95,0,No
1113766,69,8,17,99,0,1,0.97,0,No
1113767,19,52,0,0,0,0.99,0.99,0,No
1113768,36,12,0,0,0,0.73,0.69,0,No
1113769,275,8,0,0,0,0.64,0.8,0,No
1113770,5,8,0,1,0,0.79,0.66,0,No
1113771,2,9,0,0,0,0.67,0.8,0,No
1113772,175,4,51,83,0,1,0.97,0,No
1113774,31,12,0,2,0,1,1,0,No
1113775,5,8,0,0,0,0.48,0.53,0,No
1113777,262,2,303,56,0,0.97,0.99,0,No
1113778,194,4,120,67,0,0.79,0.66,0,No
1113779,38,8,0,0,0,0.48,0.53,0,No
1113780,13,6,2,1,0,0.83,0.78,0,No
1113781,4,8,0,0,0,0.78,0.82,0,No
1113782,9,8,0,0,0,0.82,0.78,0,No
1113783,411,12,316,396,144,0.75,0.81,0,No
1113784,5,8,4,1,0,0.93,0.96,0,No
1113785,-8,8,0,3,0,0.43,0.46,8,No
1113786,1,8,0,1,0,0.43,0.46,0,No
1113787,63,8,5,15,9,0.43,0.46,0,No
1113788,1,8,0,1,0,0.43,0.46,0,No
1113789,275,8,216,122,4,0.43,0.46,0,No
1113790,633,12,0,0,0,0.37,0.5,0,No
1113791,11,2,0,0,0,0.66,0.6,0,No
1113792,46,2,0,0,0,0.66,0.6,0,No
1113793,11,2,6,0,0,0.66,0.6,0,No
1113794,497,2,28,52,0,0.66,0.6,0,No
1113795,10,2,0,0,0,0.66,0.6,0,No
1113796,5,2,0,0,0,0.66,0.6,0,No
1113797,3,8,0,0,0,0.72,0.77,0,No
1113798,10,8,0,0,0,0.78,0.82,0,No
1113799,4317,8,432,171,0,0.69,0.59,0,No
1113800,49,8,0,0,0,0.64,0.8,0,No
1113801,12,8,0,0,0,0.92,0.75,0,No
1113802,0,2,0,0,0,0.75,0.74,0,No
1113803,-6,8,20,0,0,1,0.99,6,No
1113804,311,8,0,0,0,1,1,0,No
1113805,330,8,0,123,0,0.94,0.95,0,No
1113806,9,8,0,0,0,0.15,0.34,0,No
1113807,4,8,0,0,0,0.97,0.97,0,No
1113808,1,9,0,0,0,0.99,0.85,0,No
1113809,0,9,0,1,0,0.69,0.68,0,No
1113810,1,9,0,2,0,0.69,0.68,0,No
1113811,33,2,320,144,0,0.93,0.86,10,No
1113812,45,8,0,0,0,0.95,0.94,0,No
1113813,1,12,0,0,0,0.62,0.73,0,No
1113815,8,9,0,0,0,0.99,0.85,0,No
1113816,196,9,144,183,0,1,0.99,0,No
1113817,87,8,22,39,0,0.98,0.97,0,No
1113819,16,8,0,0,0,1,1,0,No
1113820,9,8,0,1,0,0.99,0.98,0,No
1113821,12,8,0,0,0,0.82,0.87,0,No
1113822,2,8,0,1,0,0.74,0.76,0,No
1113823,7,8,0,1,0,0.93,0.95,0,No
1113824,93,8,0,5,0,0.97,0.95,0,No
1113825,0,8,0,0,0,0.99,0.95,0,No
1113827,530,8,0,0,0,0.5,0.8,0,No
1113828,5,2,2,1,0,0.93,0.96,0,No
1113829,72,2,0,2,0,0.94,0.88,0,No
1113830,7,2,0,1,0,0.95,0.97,0,No
1113831,61,8,8,36,0,0.97,0.97,0,No
1113832,20,9,0,1,0,0.69,0.68,0,No
1113833,2,9,0,1,0,0.69,0.68,0,No
1113834,619,2,294,310,0,0.52,0.53,0,No
1113835,12,2,0,0,0,0.75,0.74,0,No
1113837,0,8,0,0,0,0.92,0.75,0,No
1113838,456,8,10,90,0,0.86,0.88,0,No
1113839,2,9,0,0,0,0.67,0.8,0,No
1113840,12,12,0,0,0,0.92,0.75,0,No
1113841,8256,3,0,0,0,-99,-99,0,No
1113842,40,8,0,1,0,1,0.99,0,No
1113843,83,8,40,31,0,0.45,0.69,0,No
1113844,100,8,0,6,0,0.98,0.98,0,No
1113845,2,12,0,0,0,0.62,0.73,0,No
1113846,5,8,0,1,0,0.46,0.35,0,No
1113847,10,8,0,1,0,0.83,0.71,0,No
1113848,13,8,0,3,0,0.74,0.76,0,No
1113849,200,2,23,90,0,1,1,0,No
1113850,1164,8,686,669,0,0.95,0.97,6,No
1113851,59,9,28,18,0,0.5,0.39,0,No
1113852,195,2,0,1,0,1,0.99,0,No
1113853,2,8,0,0,0,0.99,0.98,0,No
1113854,312,8,1,20,0,0.99,0.9,0,No
1113855,10,12,0,0,0,0.62,0.73,0,No
1113857,4,8,0,0,0,1,0.99,0,No
1113858,20,2,0,6,0,0.76,0.81,0,No
1113859,105,8,57,122,0,0.7,0.61,0,No
1113860,121,2,0,0,0,0.98,0.98,0,No
1113861,16,8,0,0,0,0.88,0.74,0,No
1113862,12,9,0,2,0,0.34,0.41,0,No
1113863,14,8,0,0,0,1,1,0,No
1113864,2,2,0,0,0,0.1,0.13,0,No
1113865,282,8,1,17,0,0.85,0.82,0,No
1113866,649,2,0,0,0,0.34,0.68,0,No
1113867,-1,2,0,0,0,0.99,0.98,1,No
1113868,48,4,27,14,0,0.89,0.79,0,No
1113869,10,2,0,5,0,0,0,0,No
1113870,19,8,0,0,0,0.98,0.98,0,No
1113871,60,2,12,20,0,0.95,0.97,0,No
1113872,94,9,0,0,0,0.1,0.27,0,No
1113873,3,8,0,1,0,0.15,0.34,0,No
1113874,20,2,0,10,0,0.81,0.88,0,Yes
1113875,17,12,0,0,0,0.82,0.79,0,No
1113876,202,2,28,32,0,0.84,0.75,0,No
1113877,18,9,0,0,0,0.99,0.99,0,No
1113878,9,8,0,1,0,0.93,0.95,0,No
1113879,768,8,293,493,0,0.52,0.53,0,No
1113880,4,10,0,0,0,0.89,0.9,0,No
1113881,33,8,0,1,0,0.97,0.97,0,No
1113882,24,8,0,0,0,0.76,0.81,0,No
1113884,340,8,0,2,0,0.94,0.88,0,No
1113885,3,8,0,0,0,0.78,0.82,0,No
1113886,45,8,4,28,5,1,0.96,0,No
1113887,96,2,0,0,0,0.91,0.82,0,No
1113888,8,2,0,2,0,0.96,0.97,0,No
1113889,3,8,0,0,0,0.82,0.87,0,No
1113890,34,8,0,0,0,0.82,0.87,0,No
1113891,338,2,160,155,0,0.98,0.98,0,No
1113892,97,12,0,0,0,0.97,0.98,0,No
1113893,2,12,0,0,0,0.62,0.73,0,No
1113894,1,8,0,1,0,1,0.92,0,No
1113895,18,9,0,0,0,0.67,0.8,0,No
1113896,0,8,0,0,0,0.97,0.98,0,No
1113897,1,12,0,0,0,0.82,0.79,0,No
1113898,52,52,0,1,0,1,0.99,0,No
1113899,8,8,0,0,0,0.15,0.34,0,No
1113900,0,12,0,0,0,0.82,0.79,0,Yes
1113901,48,8,0,4,0,0.99,0.97,0,No
1113902,0,9,0,0,0,0.86,0.69,0,No
1113903,8,8,0,0,0,0.8,0.92,0,No
1113905,1,8,0,0,0,0.89,0.88,0,No
1113906,47,8,14,13,0,0.95,0.97,0,No
1113907,2,9,0,0,0,0.86,0.69,0,No
1113908,7,8,0,0,0,0.6,0.43,0,No
1113909,3,12,0,0,0,0.82,0.79,0,No
1113910,10,9,0,1,0,0.69,0.68,0,No
1113911,18,8,6,5,0,0.93,0.95,0,No
1113912,601,8,111,43,0,0.93,0.93,0,No
1113913,2,10,0,0,0,0.89,0.9,0,No
1113914,3,8,0,0,0,0.96,0.98,0,No
1113915,1,8,0,0,0,0.96,0.97,0,No
1113916,2,12,0,0,0,0.82,0.79,0,No
1113917,12,2,0,0,0,-99,-99,0,No
1113918,3,8,0,1,0,0.96,0.97,0,No
1113919,47,8,0,0,0,0.99,0.99,0,No
1113920,7,2,0,0,0,0.92,0.95,0,No
1113921,2,8,0,0,0,0.78,0.82,0,No
1113922,0,8,0,0,0,0.87,0.92,0,No
1113923,3,12,0,0,0,0.82,0.79,0,No
1113924,53,2,0,0,0,0.96,0.93,0,No
1113925,263,8,44,100,0,0.29,0.43,0,No
1113926,11,10,0,0,0,0.89,0.9,0,No
1113927,19,2,0,1,0,0.98,0.78,0,No
1113928,34,3,0,0,0,0.5,0.39,0,No
1113929,2,2,0,0,0,0.9,0.93,0,No
1113930,11,2,0,0,0,-99,0,0,No
1113931,1546,8,0,513,0,0.98,0.98,0,No
1113932,79,8,0,0,0,1,0.99,0,No
1113933,98,8,0,0,0,0.99,0.96,0,No
1113934,24,4,0,2,0,0.22,0.11,0,No
1113935,7,8,0,0,0,0.78,0.82,0,No
1113936,42,8,0,0,0,0.48,0.53,0,No
1113937,60,8,0,12,0,0.82,0.79,0,No
1113938,21,8,0,6,0,0.99,0.97,0,No
1113939,16,12,0,0,0,0.82,0.79,0,No
1113940,68,8,0,0,0,1,0.99,0,No
1113941,285,52,0,18,0,0.99,0.93,0,No
