Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Id,Customer Id,Customer Zipcode,Department Id,Latitude,Longitude,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Status,Product Card Id,Product Category Id,Product Price
80,2,1,33.59000015,268.7600098,1,73,16723,93307,2,35.31053162,-119.0147934,16723,73170,1360,59,0.180000007,176485,327.75,0.129999995,1,327.75,268.7600098,33.59000015,80,1360,73,327.75
80,2,1,88.62000275,262.2000122,1,73,16722,725,2,18.27858353,-66.03705597,16722,73169,1360,65.55000305,0.200000003,176484,327.75,0.340000004,1,327.75,262.2000122,88.62000275,80,1360,73,327.75
84,2,1,105.6999969,245.8099976,0,73,16721,90221,2,33.94784164,-118.2462921,16721,73168,1360,81.94000244,0.25,176483,327.75,0.430000007,1,327.75,245.8099976,105.6999969,67,1360,73,327.75
68,3,4,85.22000122,327.75,0,73,16720,93065,2,34.2707634,-118.7822266,16720,73167,1360,0,0,176482,327.75,0.25999999,1,327.75,327.75,85.22000122,67,1360,73,327.75
67,2,4,158.9900055,324.4700012,0,73,16719,725,2,18.2953701,-66.03705597,16719,73166,1360,3.279999971,0.01,176481,327.75,0.49000001,1,327.75,324.4700012,158.9900055,67,1360,73,327.75
84,6,4,22.47999954,321.2000122,1,73,16718,17601,2,40.07748795,-76.26169586,16718,73165,1360,6.559999943,0.02,176480,327.75,0.07,1,327.75,321.2000122,22.47999954,80,1360,73,327.75
68,5,4,50.86999893,317.9200134,1,73,16717,75043,2,32.93944931,-96.64806366,16717,73164,1360,9.829999924,0.029999999,176479,327.75,0.159999996,1,327.75,317.9200134,50.86999893,67,1360,73,327.75
67,2,1,84.94999695,314.6400146,1,73,16716,612,2,18.46923065,-66.727211,16716,73163,1360,13.10999966,0.039999999,176478,327.75,0.270000011,1,327.75,314.6400146,84.94999695,67,1360,73,327.75
68,2,1,77.83999634,311.3599854,1,73,16715,725,2,18.20761108,-66.03704834,16715,73162,1360,16.38999939,0.050000001,176477,327.75,0.25,1,327.75,311.3599854,77.83999634,67,1360,73,327.75
84,2,4,145.5700073,309.7200012,0,73,16714,70570,2,30.56995392,-92.07212067,16714,73161,1360,18.03000069,0.059999999,176476,327.75,0.469999999,1,327.75,309.7200012,145.5700073,80,1360,73,327.75
67,6,4,128.0200043,304.8099976,1,73,16713,725,2,18.23730087,-66.03705597,16713,73160,1360,22.94000053,0.07,176475,327.75,0.419999987,1,327.75,304.8099976,128.0200043,67,1360,73,327.75
68,5,4,108.2699966,298.25,1,73,16712,92507,2,32.8493309,-116.6139984,16712,73159,1360,29.5,0.090000004,176474,327.75,0.360000014,1,327.75,298.25,108.2699966,67,1360,73,327.75
68,4,4,103.2399979,294.980011,0,73,16711,96797,2,21.41267014,-157.997879,16711,73158,1360,32.77999878,0.100000001,176473,327.75,0.349999994,1,327.75,294.980011,103.2399979,67,1360,73,327.75
84,3,4,25.37999916,288.4200134,0,73,16710,725,2,18.22102356,-66.03705597,16710,73157,1360,39.33000183,0.119999997,176472,327.75,0.090000004,1,327.75,288.4200134,25.37999916,80,1360,73,327.75
84,2,1,122.6100006,285.1400146,1,73,16709,85713,2,32.19872284,-110.9685822,16709,73156,1360,42.61000061,0.129999995,176471,327.75,0.430000007,1,327.75,285.1400146,122.6100006,80,1360,73,327.75
68,6,4,-46.52000046,278.5899963,1,73,16708,90001,2,33.97934723,-118.2500534,16708,73155,1360,49.15999985,0.150000006,176470,327.75,-0.170000002,1,327.75,278.5899963,-46.52000046,67,1360,73,327.75
68,5,4,-403.8800049,275.3099976,1,73,16707,95608,2,38.60803223,-121.3219528,16707,73154,1360,52.43999863,0.159999996,176469,327.75,-1.470000029,1,327.75,275.3099976,-403.8800049,79,1360,73,327.75
68,4,4,81.61000061,272.0299988,0,73,16706,725,2,18.20285988,-66.03704834,16706,73153,1360,55.72000122,0.170000002,176468,327.75,0.300000012,1,327.75,272.0299988,81.61000061,79,1360,73,327.75
68,3,4,70.68000031,268.7600098,0,73,16705,92780,2,33.77279663,-117.8358154,16705,73152,1360,59,0.180000007,176467,327.75,0.25999999,1,327.75,268.7600098,70.68000031,67,1360,73,327.75
84,2,4,55.06000137,262.2000122,0,73,16704,725,2,18.21383858,-66.03705597,16704,73151,1360,65.55000305,0.200000003,176466,327.75,0.209999993,1,327.75,262.2000122,55.06000137,80,1360,73,327.75
67,6,4,83.08000183,245.8099976,1,73,16703,45140,2,39.29779434,-84.28598023,16703,73150,1360,81.94000244,0.25,176465,327.75,0.340000004,1,327.75,245.8099976,83.08000183,67,1360,73,327.75
80,5,4,91.76999664,327.75,1,73,16702,33165,2,25.74022484,-80.36169434,16702,73149,1360,0,0,176464,327.75,0.280000001,1,327.75,327.75,91.76999664,80,1360,73,327.75
68,4,4,110.3199997,324.4700012,0,73,16701,92805,2,33.83805847,-117.9110107,16701,73148,1360,3.279999971,0.01,176463,327.75,0.340000004,1,327.75,324.4700012,110.3199997,67,1360,73,327.75
80,3,4,102.7799988,321.2000122,0,73,16700,60651,2,41.9041214,-87.71240997,16700,73147,1360,6.559999943,0.02,176462,327.75,0.319999993,1,327.75,321.2000122,102.7799988,80,1360,73,327.75
84,2,2,139.8800049,317.9200134,0,73,16699,725,2,18.2628479,-66.0370636,16699,73146,1360,9.829999924,0.029999999,176461,327.75,0.439999998,1,327.75,317.9200134,139.8800049,80,1360,73,327.75
84,2,1,35.54999924,314.6400146,1,73,16698,48238,2,42.39110184,-83.13121796,16698,73145,1360,13.10999966,0.039999999,176460,327.75,0.109999999,1,327.75,314.6400146,35.54999924,80,1360,73,327.75
68,5,4,149.4499969,311.3599854,1,73,16697,48187,2,42.34844208,-83.43744659,16697,73144,1360,16.38999939,0.050000001,176459,327.75,0.479999989,1,327.75,311.3599854,149.4499969,79,1360,73,327.75
84,4,4,116.1500015,309.7200012,0,73,16696,22554,2,38.42340851,-77.40523529,16696,73143,1360,18.03000069,0.059999999,176458,327.75,0.379999995,1,327.75,309.7200012,116.1500015,80,1360,73,327.75
68,3,4,103.0199966,304.8099976,0,73,16695,725,2,18.26447868,-66.0370636,16695,73142,1360,22.94000053,0.07,176457,327.75,0.340000004,1,327.75,304.8099976,103.0199966,67,1360,73,327.75
80,2,4,143.1600037,298.25,0,73,16694,92126,2,32.76002502,-117.2483826,16694,73141,1360,29.5,0.090000004,176456,327.75,0.479999989,1,327.75,298.25,143.1600037,80,1360,73,327.75
68,6,4,11.21000004,294.980011,1,73,16693,725,2,18.26897049,-66.03705597,16693,73140,1360,32.77999878,0.100000001,176455,327.75,0.039999999,1,327.75,294.980011,11.21000004,67,1360,73,327.75
67,5,4,138.4400024,288.4200134,1,73,16692,10466,2,40.8907814,-73.85758209,16692,73139,1360,39.33000183,0.119999997,176454,327.75,0.479999989,1,327.75,288.4200134,138.4400024,67,1360,73,327.75
68,4,4,142.5700073,285.1400146,0,73,16691,725,2,18.20499229,-66.0370636,16691,73138,1360,42.61000061,0.129999995,176453,327.75,0.5,1,327.75,285.1400146,142.5700073,67,1360,73,327.75
84,3,4,133.7200012,278.5899963,0,73,16690,11419,2,40.68805313,-73.82411957,16690,73137,1360,49.15999985,0.150000006,176452,327.75,0.479999989,1,327.75,278.5899963,133.7200012,83,1360,73,327.75
80,2,4,71.58000183,275.3099976,0,73,16689,725,2,18.20916939,-66.03705597,16689,73136,1360,52.43999863,0.159999996,176451,327.75,0.25999999,1,327.75,275.3099976,71.58000183,80,1360,73,327.75
84,6,4,27.20000076,272.0299988,0,73,16688,45044,2,39.44261551,-84.4282074,16688,73135,1360,55.72000122,0.170000002,176450,327.75,0.100000001,1,327.75,272.0299988,27.20000076,83,1360,73,327.75
84,2,1,112.8799973,268.7600098,1,73,16687,725,2,18.29081917,-66.0370636,16687,73134,1360,59,0.180000007,176449,327.75,0.419999987,1,327.75,268.7600098,112.8799973,80,1360,73,327.75
68,2,1,28.84000015,262.2000122,1,73,16686,75240,2,32.93148804,-96.81433868,16686,73133,1360,65.55000305,0.200000003,176448,327.75,0.109999999,1,327.75,262.2000122,28.84000015,67,1360,73,327.75
84,2,1,113.0699997,245.8099976,0,73,16685,725,2,18.20333481,-66.03704834,16685,73132,1360,81.94000244,0.25,176447,327.75,0.460000008,1,327.75,245.8099976,113.0699997,83,1360,73,327.75
80,2,1,110.7799988,327.75,1,73,16684,97402,2,44.05007172,-123.1093521,16684,73131,1360,0,0,176446,327.75,0.340000004,1,327.75,327.75,110.7799988,80,1360,73,327.75
68,2,1,87.61000061,324.4700012,1,73,16683,91709,2,34.0104599,-117.7420883,16683,73130,1360,3.279999971,0.01,176445,327.75,0.270000011,1,327.75,324.4700012,87.61000061,67,1360,73,327.75
84,2,1,92.5,321.2000122,1,73,16682,725,2,18.22579575,-66.03705597,16682,73129,1360,6.559999943,0.02,176444,327.75,0.289999992,1,327.75,321.2000122,92.5,80,1360,73,327.75
84,2,1,82.66000366,317.9200134,1,73,16681,38401,2,35.68884659,-86.81004334,16681,73128,1360,9.829999924,0.029999999,176443,327.75,0.25999999,1,327.75,317.9200134,82.66000366,80,1360,73,327.75
68,2,1,141.5899963,314.6400146,1,73,16680,85308,2,33.53820038,-112.2271423,16680,73127,1360,13.10999966,0.039999999,176442,327.75,0.449999988,1,327.75,314.6400146,141.5899963,67,1360,73,327.75
68,2,4,149.4499969,311.3599854,0,73,16679,725,2,18.27087593,-66.03704834,16679,73126,1360,16.38999939,0.050000001,176441,327.75,0.479999989,1,327.75,311.3599854,149.4499969,67,1360,73,327.75
68,6,4,83.62999725,309.7200012,1,73,16678,7052,2,40.77758408,-74.2411499,16678,73125,1360,18.03000069,0.059999999,176440,327.75,0.270000011,1,327.75,309.7200012,83.62999725,79,1360,73,327.75
68,5,4,39.61999893,304.8099976,1,73,16677,94015,2,37.69598389,-122.4800415,16677,73124,1360,22.94000053,0.07,176439,327.75,0.129999995,1,327.75,304.8099976,39.61999893,67,1360,73,327.75
80,4,4,29.82999992,298.25,0,73,16676,725,2,18.28882027,-66.03704834,16676,73123,1360,29.5,0.090000004,176438,327.75,0.100000001,1,327.75,298.25,29.82999992,80,1360,73,327.75
68,3,4,126.8399963,294.980011,0,73,16675,77083,2,29.69653702,-95.6459198,16675,73122,1360,32.77999878,0.100000001,176437,327.75,0.430000007,1,327.75,294.980011,126.8399963,67,1360,73,327.75
67,2,2,141.3300018,288.4200134,0,73,16674,725,2,18.26412392,-66.0370636,16674,73121,1360,39.33000183,0.119999997,176436,327.75,0.49000001,1,327.75,288.4200134,141.3300018,67,1360,73,327.75
68,6,2,142.5700073,285.1400146,1,73,16673,44136,2,41.3469696,-81.82631683,16673,73120,1360,42.61000061,0.129999995,176435,327.75,0.5,1,327.75,285.1400146,142.5700073,79,1360,73,327.75
80,5,4,5.570000172,278.5899963,1,73,16672,725,2,18.27475357,-66.0370636,16672,73119,1360,49.15999985,0.150000006,176434,327.75,0.02,1,327.75,278.5899963,5.570000172,80,1360,73,327.75
84,4,4,126.6399994,275.3099976,0,73,16671,30127,2,33.86013031,-84.68437958,16671,73118,1360,52.43999863,0.159999996,176433,327.75,0.460000008,1,327.75,275.3099976,126.6399994,80,1360,73,327.75
68,3,4,98.75,272.0299988,0,73,16670,30047,2,33.90219879,-84.15373993,16670,73117,1360,55.72000122,0.170000002,176432,327.75,0.360000014,1,327.75,272.0299988,98.75,67,1360,73,327.75
68,2,4,94.05999756,268.7600098,0,73,16669,21234,2,39.3816185,-76.54323578,16669,73116,1360,59,0.180000007,176431,327.75,0.349999994,1,327.75,268.7600098,94.05999756,67,1360,73,327.75
68,6,4,-29.62999916,262.2000122,1,73,16668,725,2,18.28380394,-66.0370636,16668,73115,1360,65.55000305,0.200000003,176430,327.75,-0.109999999,1,327.75,262.2000122,-29.62999916,67,1360,73,327.75
68,5,4,83.08000183,245.8099976,1,73,16667,55106,2,44.95905304,-93.07167816,16667,73114,1360,81.94000244,0.25,176429,327.75,0.340000004,1,327.75,245.8099976,83.08000183,79,1360,73,327.75
68,4,4,114.7099991,327.75,0,73,16666,725,2,18.22994232,-66.03705597,16666,73113,1360,0,0,176428,327.75,0.349999994,1,327.75,327.75,114.7099991,67,1360,73,327.75
80,3,4,36.66999817,324.4700012,0,73,16665,14094,2,43.16891098,-78.69216156,16665,73112,1360,3.279999971,0.01,176427,327.75,0.109999999,1,327.75,324.4700012,36.66999817,80,1360,73,327.75
68,2,4,28.27000046,321.2000122,0,73,16664,48224,2,42.40109634,-82.92513275,16664,73111,1360,6.559999943,0.02,176426,327.75,0.090000004,1,327.75,321.2000122,28.27000046,67,1360,73,327.75
68,6,4,-216.1799927,317.9200134,1,73,16663,725,2,18.23048019,-66.0370636,16663,73110,1360,9.829999924,0.029999999,176425,327.75,-0.680000007,1,327.75,317.9200134,-216.1799927,67,1360,73,327.75
84,5,4,90.62000275,314.6400146,1,73,16662,33010,2,25.83031082,-80.27851105,16662,73109,1360,13.10999966,0.039999999,176424,327.75,0.289999992,1,327.75,314.6400146,90.62000275,80,1360,73,327.75
80,4,4,62.27000046,311.3599854,0,73,16661,90022,2,34.02246857,-118.1672974,16661,73108,1360,16.38999939,0.050000001,176423,327.75,0.200000003,1,327.75,311.3599854,62.27000046,80,1360,73,327.75
80,3,2,-640.2000122,309.7200012,1,73,16660,11236,2,40.64571381,-73.8972168,16660,73107,1360,18.03000069,0.059999999,176422,327.75,-2.069999933,1,327.75,309.7200012,-640.2000122,80,1360,73,327.75
68,2,4,-213.3699951,304.8099976,0,73,16659,725,2,18.25443649,-66.03705597,16659,73106,1360,22.94000053,0.07,176421,327.75,-0.699999988,1,327.75,304.8099976,-213.3699951,79,1360,73,327.75
84,6,4,-218.6199951,298.25,0,73,16658,53511,2,42.49619293,-88.99088287,16658,73105,1360,29.5,0.090000004,176420,327.75,-0.730000019,1,327.75,298.25,-218.6199951,67,1360,73,327.75
80,5,2,73.73999786,294.980011,1,73,16657,90003,2,33.96860123,-118.2747421,16657,73104,1360,32.77999878,0.100000001,176419,327.75,0.25,1,327.75,294.980011,73.73999786,80,1360,73,327.75
68,4,2,100.9499969,288.4200134,1,73,16656,725,2,18.24542046,-66.0370636,16656,73103,1360,39.33000183,0.119999997,176418,327.75,0.349999994,1,327.75,288.4200134,100.9499969,67,1360,73,327.75
68,3,2,128.3099976,285.1400146,1,73,16655,45011,2,39.3985405,-84.55661774,16655,73102,1360,42.61000061,0.129999995,176417,327.75,0.449999988,1,327.75,285.1400146,128.3099976,67,1360,73,327.75
84,2,2,136.5099945,278.5899963,0,73,16654,725,2,18.2952652,-66.0370636,16654,73101,1360,49.15999985,0.150000006,176416,327.75,0.49000001,1,327.75,278.5899963,136.5099945,80,1360,73,327.75
84,0,0,61.93999863,275.3099976,0,73,16653,27834,2,35.67626572,-77.42941284,16653,73100,1360,52.43999863,0.159999996,176415,327.75,0.230000004,1,327.75,275.3099976,61.93999863,80,1360,73,327.75
84,0,0,27.20000076,272.0299988,0,73,16652,75287,2,33.00526428,-96.82467651,16652,73099,1360,55.72000122,0.170000002,176414,327.75,0.100000001,1,327.75,272.0299988,27.20000076,80,1360,73,327.75
68,4,4,72.55999756,268.7600098,0,73,16651,33175,2,25.74613953,-80.39176178,16651,73098,1360,59,0.180000007,176413,327.75,0.270000011,1,327.75,268.7600098,72.55999756,67,1360,73,327.75
84,3,4,55.06000137,262.2000122,0,73,16650,725,2,18.28323174,-66.0370636,16650,73097,1360,65.55000305,0.200000003,176412,327.75,0.209999993,1,327.75,262.2000122,55.06000137,80,1360,73,327.75
80,4,2,-807.4199829,474.9500122,1,9,10759,725,3,18.2968483,-66.37050629,10759,6783,191,25,0.050000001,16953,99.98999786,-1.700000048,5,499.9500122,474.9500122,-807.4199829,80,191,9,99.98999786
80,6,2,-59.38999939,296.9500122,1,17,10041,725,4,18.21171761,-66.37052918,10041,4135,365,3,0.01,10331,59.99000168,-0.200000003,5,299.9500122,296.9500122,-59.38999939,80,365,17,59.99000168
80,6,2,-244.8600006,293.9500122,1,17,10041,725,4,18.21171761,-66.37052918,10041,4135,365,6,0.02,10330,59.99000168,-0.829999983,5,299.9500122,293.9500122,-244.8600006,80,365,17,59.99000168
80,4,2,141.1000061,293.9500122,1,17,8541,725,4,18.29609299,-66.37050629,8541,56973,365,6,0.02,142498,59.99000168,0.479999989,5,299.9500122,293.9500122,141.1000061,80,365,17,59.99000168
80,6,2,99.20999908,283.4500122,1,17,8707,725,4,18.23131371,-66.37062836,8707,5895,365,16.5,0.059999999,14665,59.99000168,0.349999994,5,299.9500122,283.4500122,99.20999908,80,365,17,59.99000168
80,3,2,-3.680000067,283.4500122,1,17,6268,725,4,18.25079155,-66.37054443,6268,56357,365,16.5,0.059999999,140964,59.99000168,-0.01,5,299.9500122,283.4500122,-3.680000067,80,365,17,59.99000168
80,2,2,65.23999786,260.9599915,0,17,6636,725,4,18.21845245,-66.37050629,6636,6326,365,38.99000168,0.129999995,15831,59.99000168,0.25,5,299.9500122,260.9599915,65.23999786,80,365,17,59.99000168
80,6,2,71.38999939,254.9600067,1,17,7468,725,4,18.26308441,-66.3705368,7468,3975,365,44.99000168,0.150000006,9871,59.99000168,0.280000001,5,299.9500122,254.9600067,71.38999939,80,365,17,59.99000168
80,4,2,63.74000168,254.9600067,1,17,10588,725,4,18.2856617,-66.37060547,10588,8163,365,44.99000168,0.150000006,20394,59.99000168,0.25,5,299.9500122,254.9600067,63.74000168,80,365,17,59.99000168
80,4,2,113.1399994,245.9600067,1,17,376,725,4,18.24754334,-66.0253067,376,53413,365,53.99000168,0.180000007,133457,59.99000168,0.460000008,5,299.9500122,245.9600067,113.1399994,80,365,17,59.99000168
80,3,2,101.2300034,224.9600067,1,17,5007,725,4,18.24984551,-66.37050629,5007,53202,365,74.98999786,0.25,132935,59.99000168,0.449999988,5,299.9500122,224.9600067,101.2300034,80,365,17,59.99000168
80,3,2,49,245,1,24,6280,725,5,18.29687882,-66.37059021,6280,3987,502,5,0.02,9904,50,0.200000003,5,250,245,49,80,502,24,50
80,4,2,48.99000168,195.9499969,1,29,1989,725,5,18.20192337,-66.37052918,1989,8578,627,4,0.02,21414,39.99000168,0.25,5,199.9499969,195.9499969,48.99000168,80,627,29,39.99000168
80,2,2,70.33000183,242.5,0,24,633,725,5,18.02529907,-66.61304474,633,55906,502,7.5,0.029999999,139795,50,0.289999992,5,250,242.5,70.33000183,80,502,24,50
80,5,2,109.25,237.5,1,24,146,725,5,18.21639633,-66.04169464,146,10164,502,12.5,0.050000001,25402,50,0.460000008,5,250,237.5,109.25,80,502,24,50
80,5,2,-160.6100006,188.9499969,1,29,10166,725,5,18.26596832,-66.37063599,10166,58239,627,11,0.059999999,145722,39.99000168,-0.850000024,5,199.9499969,188.9499969,-160.6100006,80,627,29,39.99000168
80,6,2,87.33999634,181.9499969,1,29,7468,725,5,18.26308441,-66.3705368,7468,3975,627,18,0.090000004,9873,39.99000168,0.479999989,5,199.9499969,181.9499969,87.33999634,80,627,29,39.99000168
80,4,2,68.86000061,220,1,24,8986,725,5,18.21183395,-66.3705368,8986,54128,502,30,0.119999997,135347,50,0.310000002,5,250,220,68.86000061,80,502,24,50
80,4,2,56.54999924,217.5,1,24,8986,725,5,18.21183395,-66.3705368,8986,54128,502,32.5,0.129999995,135345,50,0.25999999,5,250,217.5,56.54999924,80,502,24,50
80,3,2,76.12999725,217.5,1,24,2339,725,5,18.28203011,-66.37054443,2339,5042,502,32.5,0.129999995,12613,50,0.349999994,5,250,217.5,76.12999725,80,502,24,50
80,4,2,30.75,205,1,24,9272,725,5,18.20666885,-66.37056732,9272,51298,502,45,0.180000007,128200,50,0.150000006,5,250,205,30.75,80,502,24,50
80,6,2,128.6900024,494.9500122,1,9,639,725,3,18.02536774,-66.61303711,639,31115,191,5,0.01,77753,99.98999786,0.25999999,5,499.9500122,494.9500122,128.6900024,80,191,9,99.98999786
80,5,2,-674.9299927,449.9599915,1,9,6489,725,3,18.25518417,-66.3706131,6489,27099,191,50,0.100000001,67902,99.98999786,-1.5,5,499.9500122,449.9599915,-674.9299927,80,191,9,99.98999786
80,5,2,33.22000122,293.9500122,1,17,9704,725,4,18.27477646,-66.37055969,9704,22924,365,6,0.02,57383,59.99000168,0.109999999,5,299.9500122,293.9500122,33.22000122,80,365,17,59.99000168
80,3,2,98.33999634,290.9500122,1,17,7955,725,4,18.28871346,-66.37050629,7955,45772,365,9,0.029999999,114416,59.99000168,0.340000004,5,299.9500122,290.9500122,98.33999634,80,365,17,59.99000168
80,5,2,60.47000122,287.9500122,1,17,5564,725,4,18.23062706,-66.37049866,5564,31239,365,12,0.039999999,78073,59.99000168,0.209999993,5,299.9500122,287.9500122,60.47000122,80,365,17,59.99000168
80,4,2,124.7200012,283.4500122,1,17,10013,725,4,18.21547127,-66.37055206,10013,28193,365,16.5,0.059999999,70501,59.99000168,0.439999998,5,299.9500122,283.4500122,124.7200012,80,365,17,59.99000168
80,2,2,115.1800003,239.9600067,0,17,12223,725,4,18.28222275,-66.37056732,12223,30921,365,59.99000168,0.200000003,77277,59.99000168,0.479999989,5,299.9500122,239.9600067,115.1800003,80,365,17,59.99000168
80,5,2,-127.4000015,245,1,24,4497,725,5,18.24798012,-66.37062073,4497,20529,502,5,0.02,51266,50,-0.519999981,5,250,245,-127.4000015,80,502,24,50
80,2,2,84,240,0,24,5728,725,5,18.23424339,-66.3706131,5728,24661,502,10,0.039999999,61756,50,0.349999994,5,250,240,84,80,502,24,50
80,2,2,21.73999977,173.9600067,0,29,5728,725,5,18.23424339,-66.3706131,5728,24661,627,25.98999977,0.129999995,61754,39.99000168,0.129999995,5,199.9499969,173.9600067,21.73999977,80,627,29,39.99000168
80,3,2,-13.3199997,283.4500122,1,17,1575,725,4,18.2802105,-66.37051392,1575,31697,365,16.5,0.059999999,79206,59.99000168,-0.050000001,5,299.9500122,283.4500122,-13.3199997,80,365,17,59.99000168
80,2,2,16.44000053,260.9599915,0,17,5820,725,4,18.23170853,-66.37060547,5820,37276,365,38.99000168,0.129999995,93056,59.99000168,0.059999999,5,299.9500122,260.9599915,16.44000053,80,365,17,59.99000168
80,6,2,9,179.9600067,1,29,8608,725,5,18.26728821,-66.3706131,8608,37180,627,20,0.100000001,92782,39.99000168,0.050000001,5,199.9499969,179.9600067,9,80,627,29,39.99000168
80,6,2,35.09999847,225,1,24,3104,725,5,18.27940369,-66.37062836,3104,40645,502,25,0.100000001,101412,50,0.159999996,5,250,225,35.09999847,80,502,24,50
80,2,2,60.18000031,207.5,0,24,47,725,5,18.22754669,-66.04360199,47,34631,502,42.5,0.170000002,86491,50,0.289999992,5,250,207.5,60.18000031,80,502,24,50
80,6,2,39.38999939,121.1999969,1,40,7060,725,6,18.26106262,-66.3705368,7060,31905,893,3.75,0.029999999,79726,24.98999977,0.330000013,5,124.9499969,121.1999969,39.38999939,80,893,40,24.98999977
80,2,4,1.129999995,37.5,0,24,6408,725,5,18.24714851,-66.3705368,6408,46951,502,12.5,0.25,117334,50,0.029999999,1,50,37.5,1.129999995,80,502,24,50
80,6,4,26.25,74.98999786,1,9,2431,725,3,18.21713638,-66.37062073,2431,46725,191,25,0.25,116833,99.98999786,0.349999994,1,99.98999786,74.98999786,26.25,80,191,9,99.98999786
80,4,4,35.09999847,129.9900055,0,18,6497,603,4,18.44935989,-67.15180206,6497,45198,403,0,0,112912,129.9900055,0.270000011,1,129.9900055,129.9900055,35.09999847,80,403,18,129.9900055
80,4,4,65,129.9900055,0,18,9011,725,4,18.22377396,-66.37060547,9011,45418,403,0,0,113489,129.9900055,0.5,1,129.9900055,129.9900055,65,80,403,18,129.9900055
80,4,4,20.97999954,128.6900024,0,18,6497,603,4,18.44935989,-67.15180206,6497,45198,403,1.299999952,0.01,112911,129.9900055,0.159999996,1,129.9900055,128.6900024,20.97999954,80,403,18,129.9900055
80,6,4,59.86999893,127.3899994,1,18,716,725,4,18.25021553,-66.07617188,716,42920,403,2.599999905,0.02,107210,129.9900055,0.469999999,1,129.9900055,127.3899994,59.86999893,80,403,18,129.9900055
80,6,4,9.460000038,126.0899963,1,18,7393,725,4,18.27088165,-66.37059784,7393,44485,403,3.900000095,0.029999999,111071,129.9900055,0.079999998,1,129.9900055,126.0899963,9.460000038,80,403,18,129.9900055
80,4,4,-9.489999771,58.18999863,0,17,3405,725,4,18.28591919,-66.37057495,3405,50213,365,1.799999952,0.029999999,125508,59.99000168,-0.159999996,1,59.99000168,58.18999863,-9.489999771,80,365,17,59.99000168
80,3,4,39.06000137,124.7900009,0,18,3150,725,4,18.24401093,-66.37059021,3150,48622,403,5.199999809,0.039999999,121603,129.9900055,0.310000002,1,129.9900055,124.7900009,39.06000137,80,403,18,129.9900055
80,3,4,26.20000076,54.59000015,0,17,7687,725,4,18.28968811,-66.37058258,7687,49172,365,5.400000095,0.090000004,122960,59.99000168,0.479999989,1,59.99000168,54.59000015,26.20000076,80,365,17,59.99000168
80,3,4,8.289999962,110.4899979,0,18,2324,725,4,18.24746704,-66.37051392,2324,46907,403,19.5,0.150000006,117254,129.9900055,0.079999998,1,129.9900055,110.4899979,8.289999962,80,403,18,129.9900055
80,6,4,-13.44999981,50.38999939,1,17,7393,725,4,18.27088165,-66.37059784,7393,44485,365,9.600000381,0.159999996,111069,59.99000168,-0.270000011,1,59.99000168,50.38999939,-13.44999981,80,365,17,59.99000168
80,3,4,-4.150000095,109.1900024,0,18,4594,725,4,18.22651672,-66.37051392,4594,44027,403,20.79999924,0.159999996,109974,129.9900055,-0.039999999,1,129.9900055,109.1900024,-4.150000095,80,403,18,129.9900055
80,2,4,48.54999924,107.8899994,0,18,1171,725,4,18.23311997,-66.37055206,1171,43976,403,22.10000038,0.170000002,109840,129.9900055,0.449999988,1,129.9900055,107.8899994,48.54999924,80,403,18,129.9900055
80,5,4,49.02999878,106.5899963,1,18,2851,725,4,18.2979908,-66.37057495,2851,41404,403,23.39999962,0.180000007,103346,129.9900055,0.460000008,1,129.9900055,106.5899963,49.02999878,80,403,18,129.9900055
80,6,4,35.09999847,97.48999786,1,18,2431,725,4,18.21713638,-66.37062073,2431,46725,403,32.5,0.25,116834,129.9900055,0.360000014,1,129.9900055,97.48999786,35.09999847,80,403,18,129.9900055
80,3,4,0.449999988,44.99000168,0,17,223,725,4,18.35900497,-66.07816315,223,41442,365,15,0.25,103439,59.99000168,0.01,1,59.99000168,44.99000168,0.449999988,80,365,17,59.99000168
80,6,4,48.75,97.48999786,1,18,9189,725,4,18.22353363,-66.37058258,9189,41640,403,32.5,0.25,103942,129.9900055,0.5,1,129.9900055,97.48999786,48.75,80,403,18,129.9900055
80,6,4,-31.48999977,44.99000168,1,17,6827,725,4,18.24144936,-66.37062073,6827,50000,365,15,0.25,125007,59.99000168,-0.699999988,1,59.99000168,44.99000168,-31.48999977,80,365,17,59.99000168
80,4,4,9.300000191,46.5,0,24,6944,725,5,18.24188995,-66.37063599,6944,47908,502,3.5,0.07,119809,50,0.200000003,1,50,46.5,9.300000191,80,502,24,50
80,6,4,6.599999905,44,1,24,7393,725,5,18.27088165,-66.37059784,7393,44485,502,6,0.119999997,111070,50,0.150000006,1,50,44,6.599999905,80,502,24,50
80,3,4,15.52000046,31.67000008,0,37,2924,725,6,18.25845337,-66.37052155,2924,41322,825,0.319999993,0.01,103155,31.98999977,0.49000001,1,31.98999977,31.67000008,15.52000046,80,825,37,31.98999977
80,5,4,-34.11000061,22.73999977,1,40,3546,725,6,18.21240044,-66.3706131,3546,50419,897,2.25,0.090000004,125978,24.98999977,-1.5,1,24.98999977,22.73999977,-34.11000061,80,897,40,24.98999977
