sku,national_inv,lead_time,in_transit_qty,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,went_on_backorder
1117041,540,8,0,60,0,0.74,0.76,0,No
1117042,7,8,0,0,0,0.78,0.82,0,No
1117043,327,2,173,416,0,0.88,0.94,0,No
1117044,82,8,4,72,14,0.09,0.06,0,No
1117045,199,8,41,102,16,0.69,0.68,0,No
1117046,4,8,11,2,0,1,0.99,0,No
1117047,17,16,13,14,0,0.61,0.62,0,No
1117048,689,2,44,105,0,0.74,0.9,0,No
1117049,8,8,0,0,0,0.86,0.88,0,No
1117050,2006,8,1293,2357,18,0.82,0.91,0,No
1117051,4,2,0,0,0,0.82,0.89,0,No
1117052,238,8,122,68,0,0.55,0.63,0,No
1117053,1,8,0,0,0,0.78,0.82,0,No
1117054,151,4,121,29,0,0.77,0.8,0,No
1117055,17,2,0,0,0,0.66,0.6,0,No
1117056,67,2,5,25,0,0.86,0.86,0,No
1117057,12,12,0,0,0,0.99,0.99,0,No
1117059,6,8,0,0,0,0.84,0.48,0,No
1117060,40,8,0,0,0,0.99,0.99,0,No
1117061,87,8,3,32,0,1,0.95,0,No
1117062,2,8,0,3,0,0.53,0.65,0,No
1117063,7,12,0,1,0,0.73,0.69,0,No
1117064,32,8,1,0,0,0.88,0.61,0,No
1117065,812,12,16,193,0,1,0.99,0,No
1117066,282,2,60,157,0,0.55,0.55,0,No
1117067,34,2,0,1,0,1,1,0,No
1117068,0,2,0,0,0,0.07,0.27,0,No
1117069,88,8,7,41,0,0.95,0.97,0,No
1117070,82,8,1,21,0,-99,0,0,No
1117071,3,8,0,0,0,0.15,0.34,0,No
1117072,2,4,0,0,0,0.77,0.8,0,No
1117073,23,9,0,0,0,0.85,0.83,0,No
1117074,0,4,3,0,0,0.69,0.68,0,No
1117075,125,4,0,41,0,1,0.97,0,No
1117076,6,4,0,0,0,0.77,0.8,0,No
1117077,10,4,0,0,0,0.77,0.8,0,No
1117078,16,9,0,0,0,0.99,0.99,0,No
1117079,4,8,0,0,0,0.6,0.43,0,No
1117080,11,2,0,0,0,0.98,0.88,0,No
1117081,57,2,0,0,0,0.49,0.41,0,No
1117082,138,8,23,28,0,0.92,0.91,0,No
1117083,430,8,103,173,0,0.81,0.8,0,No
1117084,14,8,0,0,0,0.78,0.82,0,No
1117086,51,12,5,39,0,0.98,0.95,13,No
1117087,75,8,4,46,0,0.74,0.76,0,No
1117089,11,8,0,0,0,0.12,0.06,0,No
1117090,129,8,2,32,0,0.97,0.95,0,No
1117091,35,2,0,5,0,0.3,0.15,0,No
1117092,51,8,0,9,0,-99,1,0,No
1117093,116,8,0,0,0,0.99,0.98,0,No
1117094,318,2,11,43,0,0.74,0.9,0,No
1117095,165,2,4,55,0,0.99,0.99,0,No
1117096,29,8,0,0,0,0.48,0.45,0,No
1117097,7,8,0,0,0,0.98,0.99,0,No
1117098,16,9,5,12,0,0.91,0.74,0,No
1117099,107,8,0,94,27,0.92,0.93,0,No
1117100,4,2,2,0,0,0.85,0.87,0,No
1117101,682,8,0,219,0,0.98,0.97,0,No
1117102,654,8,137,170,0,0.93,0.93,0,No
1117103,4645,52,0,1,0,0.64,0.8,0,No
1117110,213,8,40,120,0,0.98,0.91,0,No
1117111,10,8,0,2,0,0.96,0.92,0,No
1117112,444,13,0,10,0,1,0.93,0,No
1117113,124,8,4,0,0,0.86,0.88,0,No
1117114,20,52,0,0,0,0.79,0.66,0,No
1117115,0,8,0,0,0,0.78,0.82,0,No
1117116,2,4,0,0,0,0.77,0.8,0,No
1117117,100,8,0,0,0,0.99,0.99,0,No
1117118,12,2,0,3,0,1,0.99,0,No
1117119,135,8,0,13,0,1,0.99,0,No
1117120,257,9,0,1,0,0.85,0.83,0,No
1117121,14,12,0,0,0,0.62,0.73,0,No
1117122,302,12,1,1,0,0.85,0.94,0,No
1117123,26420,8,0,13,0,0.69,0.68,0,No
1117124,19,8,38,57,0,0.91,0.96,0,No
1117125,43,9,0,7,0,0.85,0.83,0,No
1117126,473,13,151,243,0,0.97,0.96,0,No
1117127,30,8,0,2,0,0.92,0.79,0,No
1117128,18,8,7,22,0,0.37,0.42,2,No
1117130,0,8,25,1,0,0.98,0.99,0,No
1117131,84,8,0,7,0,0.83,0.72,0,No
1117132,104,8,39,103,0,0.92,0.91,0,No
1117133,862,8,1,52,0,1,0.83,0,No
1117134,115,8,26,51,0,0.66,0.72,0,No
1117135,208,8,8,68,0,0.98,0.99,0,No
1117136,152,8,2,23,0,0.97,0.91,0,No
1117137,20,4,0,0,0,0.77,0.8,0,No
1117138,47,8,0,18,0,0.57,0.48,0,No
1117139,36,12,0,24,0,0.82,0.79,0,No
1117140,8,3,0,0,0,0.94,0.91,0,No
1117141,33,8,0,3,0,1,0.98,0,No
1117142,3980,12,830,4125,0,0.69,0.68,4,No
1117144,176,8,3,66,0,0.8,0.85,0,No
1117145,-3,8,7,0,0,0.91,0.92,3,No
1117146,3,8,0,0,0,0.82,0.68,0,No
1117147,726,2,0,2,0,0.82,0.68,0,No
1117148,27,8,0,1,0,0.55,0.7,0,No
1117149,25,2,0,4,0,0.96,0.94,0,No
1117150,187,8,13,62,0,0.96,0.97,0,No
1117151,496,8,96,171,0,0.95,0.91,0,No
1117152,3533,13,0,0,0,1,0.93,0,No
1117153,558,13,0,0,0,0.99,0.92,0,No
1117154,2,8,19,0,0,0.96,0.94,0,No
1117155,17,8,0,0,0,0.74,0.76,0,No
1117156,5,8,0,0,0,0.74,0.76,0,No
1117157,0,8,0,0,0,0.99,0.98,0,No
1117158,36,8,0,2,0,0.33,0.12,0,No
1117159,576,8,10,69,0,1,0.96,0,No
1117161,2810,8,600,650,0,0.05,0.25,0,No
1117166,1208,8,0,0,0,0.82,0.71,0,No
1117167,3120,8,0,224,0,0.41,0.21,0,No
1117168,336,8,0,41,0,0.41,0.21,0,No
1117169,241,8,0,25,0,1,0.93,0,No
1117170,6,52,0,0,0,0.95,0.98,0,No
1117171,31,8,15,38,0,0.99,0.97,0,No
1117172,4614,8,0,973,0,0.78,0.73,0,No
1117173,4,8,0,0,0,0.99,0.99,0,No
1117174,45,8,0,0,0,-99,-99,0,No
1117175,8,8,0,0,0,0.7,0.64,0,No
1117176,110,16,0,5,0,0.85,0.88,0,No
1117177,114,8,128,55,0,0.67,0.46,0,No
1117180,5,8,0,0,0,0.99,0.91,0,No
1117181,1142,8,611,371,0,0.84,0.91,0,No
1117182,59,52,0,5,0,1,0.99,0,No
1117183,141,8,0,137,0,0.99,0.98,0,No
1117200,27,8,0,2,0,0.79,0.91,0,No
1117201,62,8,0,0,12,0.86,0.88,0,No
1117202,51,52,0,2,0,0.97,0.8,0,No
1117203,2,8,4,0,0,0.87,0.89,0,No
1117204,106,8,9,21,0,0.94,0.96,0,No
1117205,61,8,1,25,0,0.94,0.96,0,No
1117206,10616,8,0,2,0,0.99,0.98,0,No
1117207,5814,13,0,0,0,1,0.93,0,No
1117208,10512,8,0,0,0,0.98,0.91,0,No
1117209,752,8,0,0,0,0.8,0.9,0,No
1117210,1,8,0,0,0,0.46,0.68,0,No
1117211,524,13,23,40,0,0.93,0.97,0,No
1117212,0,13,0,0,0,1,0.93,0,No
1117213,21,9,0,0,0,0.91,0.74,0,No
1117214,4,4,9,0,0,0.22,0.11,0,No
1117215,59,4,0,0,0,0.77,0.8,0,No
1117216,22,8,0,23,0,0.99,0.98,2,No
1117217,44,12,0,7,0,0.98,0.98,0,No
1117218,937,2,0,0,0,0.82,0.9,0,No
1117219,5672,8,0,1,0,0.99,0.99,0,No
1117220,2814,8,246,444,0,0.97,0.91,0,No
1117221,121,12,0,16,0,0.56,0.72,0,No
1117222,26,12,0,4,0,0.98,0.96,0,No
1117223,2177,8,0,1,0,0.5,0.75,0,No
1117224,334,6,0,0,0,0.82,0.79,0,No
1117225,1,8,0,0,0,0.97,0.93,0,No
1117227,548,15,0,144,0,0.88,0.94,0,No
1117228,0,8,0,0,0,-99,-99,0,No
1117229,15502,8,3000,4000,0,0.86,0.75,0,No
1117231,170,8,198,0,0,1,1,0,No
1117232,7,8,0,5,0,1,1,0,No
1117233,3130,8,5,117,0,0.95,0.97,0,No
1117234,22,8,0,3,0,0.93,0.91,0,No
1117235,19,8,0,1,0,0.81,0.83,0,No
1117241,25,52,0,6,0,0,0.32,0,No
1117242,559,0,153,233,0,0,0,0,No
1117243,85,8,1,39,0,0.12,0.65,0,No
1117244,166,8,48,33,0,0.86,0.94,0,No
1117245,460,8,4,28,0,0.91,0.96,0,No
1117246,18,8,0,0,0,1,0.99,0,No
1117247,5,8,0,1,0,0.66,0.72,0,No
1117249,161,8,17,90,0,0.96,0.96,0,No
1117250,904,8,0,0,0,-99,-99,0,No
1117251,153,12,0,0,0,0.75,0.83,0,No
1117259,15,8,0,2,0,0.99,0.98,0,No
1117260,67,8,13,51,0,0.75,0.83,0,No
1117261,196,5,0,60,0,0.69,0.68,0,No
1117262,11,12,23,0,0,0.83,0.84,0,No
1117263,17,8,0,0,0,1,0.95,0,No
1117264,225,8,40,79,0,0.99,0.99,0,No
1117265,46,8,4,16,0,1,0.98,0,No
1117266,0,8,0,3,0,0.33,0.67,0,No
1117267,366,8,0,2,0,-99,0.2,0,No
1117268,234,8,0,0,0,0.95,0.87,0,No
1117269,7,2,0,1,0,0.94,0.75,0,No
1117270,20,8,0,0,0,0.83,0.88,0,No
1117271,93,8,312,214,0,0.99,0.99,4,No
1117272,19,9,0,0,0,0.91,0.74,0,No
1117273,40,13,0,0,0,0.93,0.97,0,No
1117274,2,8,0,0,0,0.91,0.81,0,No
1117275,9,2,0,0,0,1,0.97,0,No
1117276,7,8,0,0,0,0.5,0.35,0,No
1117277,118,8,0,0,0,0.57,0.8,0,No
1117278,4,2,0,1,0,0.69,0.68,0,Yes
1117279,65,2,0,0,0,1,1,0,No
1117280,24,4,1,0,0,0.77,0.8,0,No
1117281,4,2,0,0,0,0.96,0.97,0,No
1117282,12,8,0,0,0,0.83,0.71,0,No
1117283,2,2,0,0,0,0.99,0.81,0,Yes
1117284,22,9,0,0,0,0.91,0.74,0,No
1117285,7,9,0,0,0,0.91,0.74,0,No
1117286,1,2,0,0,0,0.99,0.81,0,No
1117287,14,9,12,0,0,0.91,0.74,0,No
1117288,17,9,0,0,0,0.91,0.74,0,No
1117289,7,4,46,0,0,0.82,0.79,0,No
1117290,4990,12,0,1,0,0.96,0.86,0,No
1117291,49,8,0,2,0,-99,-99,0,No
1117292,216,8,0,0,0,0.94,0.86,0,No
1117293,7,9,0,0,0,0.91,0.74,0,No
1117294,34,2,0,2,0,1,0.63,0,No
1117295,36,9,27,0,0,0.91,0.74,0,No
1117296,24975,12,0,0,0,0.96,0.86,0,No
1117297,21,6,48,26,0,0.64,0.67,9,No
1117298,35,8,12,36,0,0.64,0.67,0,No
1117300,490,8,0,5,0,-99,-99,0,No
1117301,543,2,0,2,0,0.64,0.77,0,No
1117302,56,2,20,22,0,0.76,0.88,0,No
1117303,7,9,0,1,0,0.91,0.74,0,No
1117304,4,2,0,0,0,0.69,0.68,0,No
1117305,3,4,0,0,0,0.69,0.68,0,No
1117306,10,8,0,1,0,0.98,0.98,0,No
1117307,0,8,0,5,0,0.47,0.66,0,No
1117308,150,2,0,5,0,0.19,0.16,0,No
1117309,112,2,0,0,0,0.86,0.79,0,Yes
1117310,229,2,417,344,0,0.64,0.77,1,No
1117311,15,8,0,0,0,1,0.99,0,No
1117312,44,16,17,35,0,0.99,0.99,0,No
1117313,27,8,0,8,0,0.6,0.57,0,No
1117314,9,12,0,0,0,0.93,0.88,0,No
1117315,52,8,0,1,0,0.99,0.99,0,No
1117316,56,8,0,15,0,0.92,0.95,0,No
1117317,102,8,0,34,0,1,0.95,0,No
1117318,3,8,0,2,0,0.93,0.91,0,No
1117321,7,8,0,0,0,0.82,0.68,0,No
1117322,1,8,0,0,0,0.97,0.99,0,No
1117323,25,16,0,1,0,0.44,0.46,0,No
1117324,95,8,0,1,0,0.98,0.95,0,No
1117325,32,4,0,0,0,0.9,0.92,0,No
1117326,363,8,0,73,0,0.99,0.93,0,No
1117327,99,8,0,0,0,1,0.99,0,No
1117329,180,8,2,80,0,0.85,0.82,0,No
1117330,28,8,0,0,0,1,0.99,0,No
1117331,82,8,4,31,0,0.97,0.94,0,No
1117332,8,8,0,0,0,0.97,0.94,0,No
1117333,0,8,0,2,0,0.98,0.98,0,No
1117334,184,8,9,36,0,0.88,0.94,0,No
1117335,3,12,0,2,0,0.68,0.81,0,No
1117336,8,52,0,0,0,0.91,0.92,0,No
1117337,6,8,0,0,0,0.97,0.94,0,No
1117338,195,8,0,1,0,0.99,0.97,0,No
1117339,28,8,15,6,0,0.97,0.97,0,No
1117340,64,2,0,0,0,0.98,0.95,0,No
1117341,2,8,0,0,0,0.48,0.53,0,No
1117343,3,8,0,10,0,0.15,0.34,0,Yes
1117344,7331,3,2307,2878,0,0.69,0.68,0,No
1117345,254,8,0,71,0,0.96,0.96,0,No
1117346,147,8,12,115,0,1,0.99,0,No
1117348,74,0,14,118,0,0,0,0,No
1117349,806,8,113,1182,0,0.99,0.99,0,No
1117350,864,16,0,0,0,0.76,0.63,0,No
1117351,148,12,0,0,0,0.93,0.88,0,No
1117352,3,12,0,0,0,0.82,0.79,0,No
1117353,46,8,0,0,0,1,0.9,0,No
1117354,73,8,0,0,0,0.98,0.99,0,No
1117356,9,8,0,0,0,1,0.99,0,No
1117357,570,8,74,592,0,0.55,0.55,0,No
1117358,4,12,0,0,0,1,0.98,0,No
1117359,2,8,0,1,0,0.99,0.99,0,No
1117360,2,8,0,1,0,0.85,0.87,0,No
1117361,56,8,32,71,0,1,0.99,0,No
1117362,144,2,0,49,0,0.96,0.93,0,No
1117363,52,8,26,19,0,1,0.94,0,No
1117365,0,8,0,0,0,0.87,0.92,0,No
1117366,6,12,0,4,0,0.82,0.79,0,No
1117367,9,2,0,9,0,0.83,0.88,0,No
1117368,595,8,0,31,0,0.94,0.93,0,No
1117371,199,3,0,0,0,0.99,0.99,0,No
1117372,49,8,0,24,0,0.99,0.91,0,No
1117373,71,8,0,29,0,0.97,0.98,0,No
1117374,470,12,0,0,0,0.93,0.88,0,No
1117375,10,8,0,1,0,1,1,0,No
1117376,1,8,0,0,0,0.47,0.62,0,No
1117377,375,12,0,0,0,0.82,0.79,0,No
1117378,0,8,0,0,0,0.93,0.97,0,No
1117379,120,8,14,176,0,0.9,0.84,0,No
1117380,25,8,0,1,0,0.99,0.98,0,No
1117381,66,12,77,19,0,0.98,0.95,0,No
1117382,4,12,0,3,0,0.77,0.68,0,No
1117383,102,8,2,47,0,0.92,0.93,0,No
1117384,220,8,13,100,0,1,1,0,No
1117385,6,9,0,0,0,1,0.95,0,No
1117386,64,4,0,1,0,0.97,0.98,0,No
1117388,0,8,0,2,0,1,0.97,0,No
1117389,205,52,0,0,0,0.64,0.35,0,No
1117390,45,8,0,1,0,0.81,0.77,0,No
1117392,38,14,0,3,0,0.89,0.9,0,No
1117394,2,9,0,0,0,0.86,0.69,0,No
1117395,395,8,274,222,0,0.99,0.98,0,No
1117396,402,8,137,117,0,0.92,0.93,0,No
1117398,76,8,11,30,0,0.93,0.97,0,No
1117399,3,8,0,1,0,0.99,0.98,0,No
1117400,12,12,2,0,0,0.75,0.7,0,No
1117401,11,8,0,0,0,0.85,0.87,0,No
1117403,163,8,10,37,0,0.95,0.91,0,No
1117404,115,8,0,23,0,0.69,0.68,0,No
1117405,6,12,0,0,0,0.75,0.7,0,No
1117406,74,8,0,0,0,0.8,0.92,0,No
1117407,36,2,0,2,0,0.96,0.93,0,No
1117408,3,8,0,2,0,0.98,0.95,0,No
1117410,6,8,0,0,0,0,0.03,0,No
1117411,10,12,0,0,0,0.75,0.7,0,No
1117412,1,8,0,1,0,0.46,0.35,0,No
1117413,2,8,0,1,0,0.17,0.34,0,No
1117414,1,9,0,0,0,0.67,0.8,0,No
1117415,4,8,0,1,0,0.96,0.97,0,No
1117418,2,9,0,1,0,0.69,0.68,0,No
1117419,5,8,0,0,0,0.98,0.99,0,No
1117420,5,8,0,0,0,1,0.99,0,No
1117422,20,2,0,1,0,0.99,0.99,0,No
1117423,8,2,0,5,0,0.99,0.99,0,No
1117424,3,2,0,4,0,0.93,0.96,0,No
1117426,2,9,0,0,0,0.99,0.98,0,No
1117427,68,8,21,25,0,0.71,0.72,0,No
1117428,0,8,0,0,0,0.97,0.98,0,No
1117429,3,8,0,1,0,0.46,0.35,0,No
1117430,102,8,4,36,0,1,0.97,0,No
1117431,9,12,0,0,0,0.82,0.79,0,No
1117432,2,8,0,0,0,0.97,0.97,0,No
1117433,200,8,62,51,0,1,0.97,0,No
1117434,2,8,0,0,0,0.82,0.78,0,No
1117435,22,8,0,0,0,0.74,0.7,0,No
1117436,3,9,0,1,0,0.69,0.68,0,No
1117437,6,8,0,3,0,1,0.99,0,No
1117438,22,8,0,1,0,0.98,0.97,0,No
1117447,3,8,0,0,0,0.99,0.98,0,No
1117448,9,8,0,0,0,0.97,0.91,0,No
1117449,8,10,0,0,0,0.89,0.9,0,No
1117450,16,17,0,1,0,0.7,0.75,0,No
1117451,2,8,0,0,0,0.78,0.82,0,No
1117452,5,8,0,0,0,0.75,0.74,0,No
1117453,14,9,0,0,0,0.92,0.77,0,No
1117454,61,2,3,22,0,0.99,0.99,0,No
1117455,1,13,0,0,0,0.78,0.82,0,No
1117504,2,2,0,0,0,0.66,0.6,0,No
1117456,2,14,0,2,0,0.99,0.99,0,No
1117457,4,8,0,2,0,0.79,0.78,0,No
1117458,2,2,0,0,0,0.99,0.99,0,No
1117459,6,8,0,0,0,0.82,0.87,0,No
1117460,212,12,2,22,0,0.89,0.89,0,No
1117461,2,8,0,2,0,0.82,0.68,0,No
1117462,3,8,0,0,0,0.99,0.99,0,No
1117463,137,8,114,101,0,0.87,0.89,0,No
1117464,39,8,0,32,0,0.59,0.62,0,No
1117465,3,12,0,0,0,0.73,0.69,0,No
1117466,46,8,0,0,0,0.93,0.95,0,No
1117467,-2,8,12,11,0,0.95,0.96,2,No
1117468,49,8,0,2,0,1,0.95,0,No
1117469,3,12,0,0,0,0.73,0.69,0,No
1117470,5,12,0,0,0,0.73,0.69,0,No
1117471,39,8,4,16,1,0.48,0.53,0,No
1117472,1217,20,36,98,0,0.93,0.88,0,No
1117473,70,8,44,14,0,0.44,0.79,0,No
1117474,67,8,10,27,15,0.64,0.67,0,No
1117475,4,8,0,3,0,0.81,0.83,0,No
1117476,5,8,0,0,0,0.81,0.83,0,No
1117477,54,8,0,6,0,0.79,0.78,0,No
1117484,57,12,0,0,0,0.73,0.69,0,No
1117485,56,52,0,5,0,1,0.97,0,No
1117486,56,8,14,15,0,0.82,0.78,0,No
1117487,3,8,0,0,0,0.48,0.53,0,No
1117488,14,8,0,3,0,0.48,0.53,0,No
1117489,-124,8,0,46,0,0.35,0.41,124,No
1117490,24,12,0,6,0,0.89,0.71,0,No
1117491,20,8,17,49,0,0.71,0.45,0,No
1117492,14,9,0,2,0,0.5,0.39,0,No
1117493,122,12,0,0,0,0.96,0.86,0,No
1117494,148,8,0,0,0,0.82,0.78,0,No
1117495,48,8,0,0,0,0.64,0.8,0,No
1117496,65,8,10,46,0,0.64,0.63,0,No
1117497,11,8,0,8,0,0.64,0.63,0,No
1117498,29,8,0,1,0,0.81,0.83,0,No
1117499,504,12,0,27,0,0.89,0.71,0,No
1117500,14,8,0,2,0,0.99,0.97,0,No
1117501,2,2,0,0,0,0.66,0.6,0,No
1117502,10,8,0,0,0,0.43,0.46,0,No
1117503,369,2,0,0,0,0.66,0.6,0,No
1117505,20,2,0,0,0,0.66,0.6,0,No
1117506,60,2,0,0,0,0.66,0.6,0,No
1117507,17,2,0,0,0,0.66,0.6,0,No
1117508,24,2,0,0,0,0.66,0.6,0,No
1117509,10,8,0,3,0,0.43,0.46,0,No
1117510,102,2,0,0,0,0.66,0.6,0,No
1117511,254,2,0,0,0,0.66,0.6,0,No
1117512,7,8,0,1,0,0.43,0.46,0,No
1117513,14,2,0,0,0,0.66,0.6,0,No
1117514,575,10,0,0,0,0.83,0.75,0,No
1117515,2,8,0,0,0,0.78,0.82,0,No
1117516,10,8,0,0,0,0.78,0.82,0,No
1117520,490,2,0,0,0,0.64,0.8,0,No
1117521,56,12,0,79,0,0.69,0.68,1,No
1117522,0,10,0,4,0,0.83,0.75,0,No
1117523,0,2,0,0,0,0.46,0.35,0,No
1117524,0,9,0,0,0,0.69,0.68,0,No
1117525,0,12,0,0,0,0.96,0.86,0,No
1117526,2,2,3,0,0,0.48,0.53,0,No
1117527,27,8,0,0,0,0.75,0.74,0,No
1117528,2,12,0,0,0,0.62,0.73,0,No
1117529,4,8,0,7,3,0.08,0.05,0,No
1117530,27,8,0,10,0,0.93,0.95,0,No
1117532,61,9,25,24,0,0.34,0.41,0,No
1117533,36,8,13,15,0,0.94,0.86,0,No
1117534,6,8,0,0,0,0.78,0.82,0,No
1117535,6,8,0,0,0,0.97,0.96,0,No
1117536,9,8,0,0,0,0.78,0.82,0,No
1117537,17,8,0,3,0,0.84,0.9,0,No
1117538,10,8,0,1,0,0.6,0.43,0,No
1117539,142,2,136,60,0,0.98,0.99,0,No
1117540,0,8,0,1,0,0.96,0.97,0,No
1117541,29,8,0,1,0,1,1,0,No
1117542,5,9,0,0,0,0.86,0.69,0,No
1117543,2,9,0,1,0,0.69,0.68,0,No
1117544,77,16,3,27,0,0.96,0.93,0,No
1117545,48,8,0,0,0,1,0.97,0,No
1117546,78,2,0,15,0,0.75,0.74,0,No
1117547,3,8,0,0,0,0.93,0.96,0,No
1117548,63,8,6,12,0,0.82,0.78,0,No
1117549,2,12,0,0,0,0.92,0.75,0,No
1117550,12,8,0,0,0,0.92,0.75,0,No
1117551,5,8,0,1,0,0.93,0.96,0,No
1117552,5,9,0,0,0,0.69,0.68,0,No
1117553,384,12,0,5,0,1,1,0,No
1117554,4,14,0,0,0,0.89,0.9,0,No
1117555,241,2,159,172,0,0.95,0.95,0,No
1117556,6,8,0,0,0,0.96,0.94,0,No
1117557,14,9,0,3,0,0.34,0.41,0,No
1117558,3,12,0,0,0,0.62,0.73,0,No
1117559,178,8,15,126,0,0.98,0.82,0,No
1117561,84,9,4,30,0,0.99,0.98,0,No
1117562,4,6,0,0,0,0.82,0.79,0,No
1117563,2,12,0,1,0,0.82,0.79,0,No
1117564,2,8,1,0,0,0.6,0.43,0,No
1117565,2,8,0,0,0,0.84,0.48,0,Yes
1117566,1330,2,3,173,0,1,1,4,No
1117567,10,8,0,0,0,0.48,0.39,0,No
1117568,3,8,0,0,0,0.89,0.92,0,No
1117569,26,2,0,0,0,0.85,0.76,0,No
1117570,745,8,0,14,0,0.99,0.99,0,No
1117571,27,9,0,1,0,0.69,0.68,0,No
1117572,19,2,0,0,0,0.76,0.85,0,No
1117573,18,8,0,1,0,0.94,0.97,0,No
1117574,50,8,19,29,0,1,0.97,0,No
1117575,44,8,0,0,0,0.71,0.72,0,No
1117576,7,8,0,0,0,0.84,0.48,0,No
1117577,6,9,0,0,0,0.96,0.92,0,No
1117578,45,8,32,36,0,0.96,0.92,0,No
1117579,9,8,0,0,0,0.78,0.82,0,No
1117580,7,8,0,1,0,0.42,0.46,0,No
1117585,42,8,0,0,0,1,0.99,0,No
1117586,41,8,20,25,0,0.97,0.98,0,No
1117587,12,8,1,47,0,0.87,0.89,0,Yes
1117588,6,2,0,1,0,0.98,0.98,0,No
1117589,5,8,0,1,0,0.96,0.97,0,No
1117590,2,8,0,0,0,0.15,0.34,0,No
1117591,38,2,0,26,0,0.19,0.16,0,No
1117592,408,12,228,288,0,0.91,0.9,0,No
1117593,9,9,0,0,0,0.99,0.98,0,No
1117594,0,9,0,0,0,0.96,0.97,0,No
1117595,25,8,0,1,0,0.96,0.94,0,No
1117596,2,8,0,5,0,0.84,0.9,0,No
1117597,10,12,0,0,0,0.82,0.79,0,No
1117598,119,8,0,0,0,0.95,0.88,0,No
1117599,83,8,1,12,0,0.08,0.05,0,No
1117600,95,8,0,0,0,0.98,0.99,0,No
1117601,2,9,0,1,0,0.99,0.98,0,No
1117602,0,9,0,2,0,0.69,0.68,0,No
1117603,14,8,0,0,0,0.94,0.79,0,No
1117604,30,12,0,0,0,1,0.98,0,No
1117605,4,2,0,0,0,0.96,0.97,0,No
1117606,6,8,0,0,0,0.89,0.88,0,No
1117607,2,8,0,0,0,0.89,0.88,0,No
1117608,4,2,0,2,0,0.91,0.82,0,No
1117609,10,8,0,0,0,0.78,0.82,0,No
1117610,252,8,0,14,0,-99,-99,0,No
1117611,3,8,0,0,0,1,1,0,No
1117612,184,12,0,2,0,0.62,0.73,0,No
1117613,67,12,0,0,0,0.82,0.79,0,No
1117614,5,8,0,0,0,0.15,0.34,0,No
1117615,5,12,0,0,0,0.96,0.98,0,No
1117616,34,8,0,4,0,0.99,0.98,0,No
1117617,21,16,41,11,0,0.69,0.68,0,No
1117618,2,9,0,1,0,0.69,0.68,0,No
1117619,64,2,0,0,0,0.99,0.95,0,No
1117620,539,2,0,0,0,0.46,0.35,0,No
1117622,23976,2,0,0,0,0.86,0.77,0,No
1117623,7,8,0,0,0,0.6,0.43,0,No
1117624,0,8,0,0,0,0.99,0.98,0,No
1117625,32849,8,0,0,0,1,1,0,No
1117626,215,52,0,3,0,0.9,0.95,0,No
1117627,7,8,0,1,0,0.46,0.35,0,No
1117628,2,9,0,0,0,0.69,0.68,0,No
1117629,3,9,0,1,0,0.34,0.41,0,No
1117630,186,8,0,1,0,0.99,0.9,0,No
1117632,8,8,0,0,0,0.78,0.82,0,No
1117633,16,8,0,0,0,0.89,0.88,0,No
1117634,2,8,0,2,0,0.83,0.71,0,No
1117635,38,8,20,4,0,0.59,0.59,0,No
1117636,280,2,33,114,0,0.9,0.92,0,No
1117637,10,8,0,0,0,0.98,0.99,0,No
1117638,4,4,0,0,0,0.79,0.66,0,No
1117639,12,8,0,0,0,0.99,0.99,0,Yes
1117640,38,8,0,2,0,0.68,0.88,0,No
1117641,3,12,0,0,0,0.82,0.79,0,No
1117642,1,4,1,0,0,0.69,0.68,0,No
1117643,38,4,0,19,0,0.85,0.88,0,No
1117644,14,2,0,0,0,0.98,0.97,0,No
1117645,7,4,0,1,0,0.84,0.9,0,No
1117646,14,8,0,1,0,0.85,0.87,0,No
1117647,14,8,0,2,0,0.67,0.61,0,No
1117648,0,12,80,0,0,0.93,0.94,0,No
1117649,0,2,0,0,0,0.6,0.6,0,Yes
1117650,204,8,171,3,0,0.46,0.35,0,No
1117651,2,8,0,0,0,0.2,0.16,0,Yes
1117652,41,8,0,0,0,0.93,0.95,0,No
1117653,2,10,0,0,0,0.89,0.9,0,No
1117654,7,2,0,0,0,0.99,0.98,0,No
1117655,2,2,0,0,0,0.78,0.82,0,No
1117656,1,2,1,0,0,0.83,0.71,0,No
1117657,16,4,0,2,0,0.28,0.57,0,No
1117658,2,2,0,1,0,0.9,0.96,0,No
1117659,18,3,0,0,0,0.89,0.9,0,No
1117660,5,8,0,0,0,0.91,0.92,0,No
1117661,54,8,10,29,0,0.99,0.99,0,No
1117662,13,8,0,5,0,0.32,0.27,0,No
1117663,10,8,0,0,0,0.98,0.97,0,No
1117665,499,2,70,255,0,0.99,0.93,0,No
1117666,8,8,0,0,0,0.53,0.52,0,No
1117667,193,8,24,36,0,0.84,0.91,0,No
1117668,148,8,2,12,0,0.99,0.93,0,No
1117669,56,8,0,1,0,0.97,0.98,0,No
1117670,9,8,0,3,0,0.75,0.81,0,No
1117671,19,3,100,25,0,0.69,0.68,0,No
1117673,2,12,0,0,0,0.82,0.79,0,No
1117674,32,2,0,0,0,0.98,0.98,0,No
1117675,280,9,0,0,0,0.69,0.68,0,No
